"x","y","z","D","B"
6.77978402840041,4.48995702039361,1.01813121509361,8,0
8.35151026077852,0.276355899437762,0.0412538747194495,6,1
5.23738548561508,7.89998391236321,0.360649213005849,7,0
0.936151704701648,-8.11199382540857,-0.762417222103799,7,0
-6.17184926088083,-5.56079581585581,0.122979233435675,5,0
-5.80238315273969,1.67238165582825,-1.09597864766335,7,1
-13.0603278583457,-21.5871027415494,-1.83594876299114,1,1
-7.58648368112272,-1.54162479675794,0.696242207494566,3,0
-9.22757014390346,3.24247019569934,1.20196770187576,2,1
5.87403057015259,-5.6630875733985,-0.104196087231026,2,0
-3.39355932708004,7.73509933072841,-0.423806374573415,3,1
7.68064507330488,4.00502272035473,-0.144175224668063,5,1
-3.49563004009655,6.6671848680036,-0.951366699450986,6,1
8.16123655940547,-1.46418501163624,2.28401167757827,6,0
-6.61218472124283,4.3699383578569,1.97000497777439,6,0
-6.93236298076756,-3.33268686091506,1.33532586016947,4,0
1.95840032726067,-8.26771052995806,-0.0900456560814879,2,1
-3.42940516683397,-8.03266790421968,-2.56461121026907,1,1
-7.08011887321467,-3.53884950947708,-0.824507895312397,2,1
7.44786258647225,-2.8442267684891,-1.08998898330156,6,0
4.50714858462772,-6.24796189517783,-1.39373529996827,4,0
7.43619945455109,2.2132550601409,-1.08927933848229,5,0
-3.40291700683276,6.37718328273436,0.370866628612892,3,0
8.0468412709943,-1.97137686626081,5.6116399660944,3,0
-0.552506488032633,-9.67987512332621,-0.670783675072805,4,1
6.11962925427504,-1.03916487289471,0.835890467546977,4,0
-5.63286774724103,0.632251640163967,-0.218773563123334,7,0
2.69557552036878,-7.1523501509852,-1.93017247498909,2,0
5.67448913932956,-3.93004583266102,-0.614830565446343,2,0
-3.87868876481257,8.37361442472514,0.247352601396595,3,0
-0.684905285336393,6.55135508947904,-2.4429735239356,1,0
-6.66681355144666,-4.09198247664753,-0.721599106348274,2,1
2.41311347030339,8.64747743399046,-0.664627984484863,5,0
-0.778939671254298,9.04900950989184,1.19122314429565,8,0
8.57761565802961,-3.89873738852032,-0.868650557406935,7,0
-7.04488608476106,2.9641729687987,1.28763928038666,1,1
-5.50750121096075,7.42409147433721,0.633551159559406,4,1
3.7971698807797,8.05362151852865,0.927883339145384,1,0
7.08947222590546,-5.83898463111803,0.0566902830728408,6,1
-6.02144200828377,5.04686771826018,-1.40269047270346,2,1
3.75439003939696,8.05602496257921,0.636149859234323,8,1
5.94812224081087,-3.01610199837563,0.381759866959208,6,0
-5.76602404525899,-3.6834651165894,-0.200759306526552,2,1
0.709594418041968,-6.97476717227216,-0.602151102113733,5,1
8.40067593856549,5.7287373083572,1.27657655949824,8,1
9.05354835765412,3.41020582133698,1.21634897741494,8,1
6.04030071528016,-3.74340035530883,-1.78816439471998,7,1
9.19973137114007,-2.13155442631018,0.00195073136510925,6,0
3.21624416789732,7.44313683601206,1.58937439883778,5,1
2.85498385470128,-8.27786262707941,0.756156205501282,8,1
-4.33104885249358,-7.54076684831499,-0.00823967496205374,3,0
3.77196316968914,-6.02868726694334,0.406886982655627,3,0
6.08639780344818,2.78533821055557,0.307105346714005,5,1
-1.41005199230332,-7.3380433860195,-1.39501457545658,3,0
-4.04379506240082,-4.48877442004912,-1.02462811454593,5,0
0.74248462457356,7.25214881864913,-0.92783853569171,2,0
-5.60496778575071,-1.19806676470559,2.80868761939081,5,0
5.22279230566541,7.90426024393676,-0.61314020508829,6,1
1.13643145650655,-7.58413787465679,0.269394322675389,6,1
0.250303496742353,-6.98187388079055,-0.931287483832939,5,0
-4.53856801175211,6.84661027680359,-1.05209464641242,1,1
1.60781429320394,7.57803280143667,1.11674882340248,2,1
-2.19160577055262,-7.7343172572901,0.295101675697635,5,0
3.58675647918871,-6.74863557922925,-0.511743175667805,7,0
8.7855587118125,-2.56238755840003,-0.640590621780077,7,1
6.1632279592465,5.75502112475293,3.91489809109944,6,0
-5.88664124502725,-8.11592052048985,0.855075471692845,5,1
5.7335625038924,6.23491790746344,1.15678003049428,6,0
5.53556680924354,7.38720255595749,0.974323826352187,6,0
3.55527785464847,-7.36010553811315,1.77118615595191,6,0
3.39686163267698,7.2248029202043,0.231673880208148,8,1
-4.71401102754959,6.06862627236448,0.195971751988331,6,0
-8.03429606391499,-0.141524468128859,-0.88765348098007,2,1
3.33658223866362,-6.6807460995908,-1.89800376798542,3,0
1.08417183576958,6.47825388066827,1.62395101273906,6,0
-3.02743637686157,7.65050592167848,1.14426112730432,3,0
8.70100274128111,1.16723885049086,-2.06020783432452,6,1
-7.74638293769655,-0.135726947221299,1.02337437227894,4,0
5.71948281047237,6.04718139398158,-1.88838425138069,4,0
-8.69101854889549,-3.07885687628644,-0.871931504590461,3,1
7.17892731961547,4.11706874701099,-0.353494530145471,8,1
-3.75647136491984,5.65730689601794,1.46945726380143,3,0
5.10837581027591,-6.80515117508027,2.12241269693476,8,0
4.78058955387299,7.04972197551629,0.118759604505173,1,0
-3.10370821826769,-8.34661874481981,0.185984825432947,4,0
-0.665238722344611,-6.8945234539233,-0.412539721702192,8,0
-8.23930512592778,-3.04036930130275,-0.902584478881639,2,1
-8.29519482512427,-0.543450884669776,2.24110626862607,1,1
1.14252396326796,8.463744226666,-2.08260261707463,1,0
-1.30359523448261,-9.3483296998881,-1.57384639418555,4,1
-2.53169432622353,-7.43986098768961,1.21088666131208,4,0
9.65316666586407,-2.21917392910219,-0.0674535307152254,6,1
4.95235656048889,-0.105356368301386,0.347439868047088,6,1
3.51519908148295,-5.80793985186624,1.86441757350329,5,0
7.38808702716572,2.95904675158693,3.2557959054768,8,0
-3.55608301295654,-6.65493354909334,-0.348055237737079,6,0
3.12735703881124,-5.94495244579197,-0.5584839032002,8,0
7.15297439341848,3.3123634062472,1.38984776055047,8,0
6.68648791921527,-5.27681610325301,2.58150669229662,8,0
-1.79248153226764,-6.99117070840253,1.57991716058298,8,1
-2.45312589655109,-8.15007165551168,0.480173408828426,3,0
8.42663374893892,1.86578048122891,-1.02953881899106,5,1
7.47915674461746,2.2240113725333,0.162626642347343,8,1
5.74662637604672,5.81019545233522,1.15827034423745,5,0
-8.32553498300567,-2.52820791747377,2.2463049477693,1,0
-7.39131104506448,-2.68485112995654,0.350682471435264,1,1
-1.05016211926321,9.5546210748998,2.45336934575603,2,1
-7.35369008254918,-2.64229200530098,0.503272300848029,1,0
2.71812206609994,7.66727221436276,-0.59703908448988,4,1
-2.95714494259493,-9.12559398462416,1.19190692679687,6,1
3.26223801792509,-8.32313134086985,-1.03334673996207,1,0
-1.43013961216212,-8.88914817885044,-0.736155912215542,3,0
10.1898273724106,-1.49475524220847,0.903511591132731,8,1
1.43324514833039,8.38109004028913,1.48187078365255,8,1
6.69590348549515,-5.45943889720019,0.261127756883073,3,0
-4.4988464647591,-7.63302673039205,-2.98556258009242,1,1
6.26240133059377,-5.52773777624672,-0.559738693978938,7,0
1.7160217604885,-6.62692454849346,-1.62641921674591,2,1
-2.10290108872736,-7.34425671889342,0.315676257614981,3,0
8.83670311884757,1.66206841834502,-1.30672327038366,6,0
-5.69694105266822,-3.14185045222611,0.190403876414076,2,1
1.12394715099739,7.67807875224957,-1.70111278687069,4,1
-6.03683106536652,5.04934092113361,-0.443491546442519,5,1
-0.213015692336442,-8.42465283624684,0.168987853117374,5,0
-1.10132125458057,-5.86360691471179,1.80794900147885,4,0
-6.54388899667405,3.07948803054308,-0.392876624107806,5,1
6.65192861663306,-5.27392537116786,0.535307990136476,8,1
8.17742999312178,4.21812861696824,-1.39472231015182,6,0
-7.89870190062495,0.138407872586423,2.16492296978112,4,0
2.74197513240265,7.18178962643912,0.106165881219901,1,1
6.94518612919082,1.18094517601092,-0.901176935076574,8,0
0.706582894743085,-6.99574231604448,0.398413910251951,5,0
7.74829294345474,-0.938721311482501,-0.537435031371302,7,1
2.51554093583782,-7.55610471904635,-0.0765107901253877,7,0
5.26858086315283,-3.31539294261513,0.361248630939437,8,1
7.8225619516184,1.6982855807974,-0.0891416586199651,5,0
-4.68654171462552,6.07133074739194,0.0703512357510779,4,0
3.36739724010018,7.18925972520425,-1.06128098875585,2,0
5.92210283037727,-5.07573912930757,-0.80242052357592,8,1
-3.55201111542126,-5.7571874477617,0.538214084965311,4,0
-2.80252067464412,-7.45091637017022,0.10314865869328,3,0
-2.23103221596162,-5.72653135301548,-0.872397732755873,1,0
3.41446303219069,5.61646600323326,1.17969573032664,4,1
-7.77155023218045,3.7709673408891,0.620474788637264,2,0
-8.05120741196732,0.885468397635882,0.035905517310622,6,0
5.12975590791534,-7.86753905076023,4.40132547746327,7,0
5.64105094042816,-4.79270724538486,-0.320854281552505,6,0
-2.89811633264657,7.8716018590773,2.04856030752518,2,1
1.31459653795453,6.83616213389257,0.497444822848744,6,0
9.66729465229346,2.38523946945946,-0.0296607665872296,6,1
-5.43282560199564,4.90192532570205,0.413029658511626,2,1
-6.58392773797333,5.3128691576894,0.261467165594021,2,0
3.05671112904239,-7.61839844335985,1.39650043345899,5,0
-7.18550159128553,-4.43546479559364,-2.51820441403476,2,0
-9.11465009107958,1.47021156910999,-1.66979402041658,5,0
5.45500363003408,-4.02097576926877,0.649189562538002,5,0
8.79574286273963,0.485660250985471,0.108104708841321,8,1
0.414753617182321,-7.82418805639127,0.392047148389912,8,1
-1.48232337524437,-8.87975461358428,0.371535356506268,5,0
0.478434460873243,6.45107326016266,-1.76971560527978,7,0
5.30360240793579,7.1044202901603,-1.94023065505449,2,0
-6.32718247730782,7.66037433526716,-0.373167322280951,5,1
-1.80013260611213,-6.57846138366425,-1.82183077306737,5,0
1.96539474486777,-8.26439192831222,-0.487659398493,1,0
-8.06422373245961,-3.10367797446252,-0.128627635483999,3,1
9.11223157447277,2.33670309015368,-0.254444396812368,7,1
8.82746329278595,0.489138180038652,0.108590901544278,5,0
6.97572834836458,-5.22935567999681,-1.55060283568085,4,1
-9.16630495677632,0.110195766492401,1.11383716933335,1,1
7.84188054358484,2.2532368359889,-0.0888425258776784,8,1
-0.4558698798485,-6.08743384310446,-2.104380953573,2,0
-7.00675409394929,-4.86038849417845,-0.774002643642557,5,1
-2.09548864796459,-6.78819104612419,-2.23693849969862,5,0
-1.96877552490105,-8.21527908611006,-0.719029769649791,5,0
-2.50810979176579,6.6889800169527,-3.61650507721496,3,1
-0.0888685253392172,-9.19890804249725,0.897281414236188,1,0
-8.06282442103385,-2.40991824734668,-0.323558558193818,1,0
-3.05506284390502,-7.01875980442243,1.73485691515211,3,0
5.63019634372064,-6.91389218303111,-2.32929333975599,4,1
5.89232639467842,7.26777330742826,0.893752192950558,8,1
7.73210389487257,-2.31560877693283,0.90619285698903,4,0
6.61696177279131,-5.45771907392197,-0.648633469857568,1,0
-0.626541065496223,-12.0239277259626,-0.266127496904221,2,0
7.02779839550244,0.910874572312814,0.537208079311505,6,1
-0.622163918599623,-8.23668766866348,6.92294626689597,7,0
5.02670361315033,-5.90952930906976,0.0421278658626618,8,1
-8.58628228263101,6.23801993721332,-3.4975728568469,1,1
3.26689112337412,7.39905483252146,-1.4998685311871,2,0
4.12196222588496,7.22060573321713,3.74162295018319,8,1
1.70602785333004,10.535429773364,0.141338332170201,8,1
8.00513919460482,0.262745203114806,1.27065271443204,1,0
8.27364151226657,-5.08518252166064,0.0833321352030807,5,0
-4.30736245557798,-6.07742375124721,1.7751324277847,2,1
-5.03391503648559,5.37868808144657,0.155701938963401,2,0
19.3449109313069,-15.4426322292645,7.16150064296814,8,1
-0.78549287224015,-8.46614355044637,0.843375531534274,3,1
-4.46225750653996,-5.76559464129743,0.355098795060798,2,0
6.67573809957881,4.42930140943622,-0.648042608574858,2,0
-5.39754449184202,4.87745651343156,0.084178917905028,3,1
-0.575642634397835,-10.5115915897728,-0.121839262770611,1,0
6.72619761767356,-4.49936496069975,-0.203768086297007,3,0
2.56049811329715,-7.35668996281956,-1.21414285860657,6,0
-8.20071330556953,5.46480281002701,2.83004583138268,3,0
-7.38950268415086,1.05712989495044,-0.177784157504529,4,0
6.65913790709402,-5.2712484450219,0.790080570305063,4,1
4.43399590053176,7.63827932132104,-2.1483185928971,2,1
4.63808130629119,-6.29686694181544,-0.0207558717783769,7,1
-8.07125324399366,-2.63303784373826,0.446590656237116,1,0
-3.25923260141156,-7.53220435721101,0.458851102806803,4,0
-7.95166060500576,4.27668050634856,-1.07842734041444,1,1
5.61870217906676,4.01401580533163,-0.00484042383906874,5,0
7.66742784576891,0.297592991882183,-2.59029593093912,6,1
-24.9025975684899,-2.382635584792,4.71147856380757,2,0
6.4545588708893,-5.53517770405345,1.56663168240131,8,0
-4.24855882180892,-7.42288711587299,0.565600773153389,2,0
8.18154991320319,3.85567621936605,-3.83625589928576,3,1
6.84015328275392,3.19882036336123,0.583041214204092,5,1
6.54887665078728,-4.57065820871404,-0.802875350883673,3,1
0.0593921496605196,-6.8389196525489,0.550006284908346,5,0
-8.25625832358369,1.58432124952462,-0.161373927920894,2,0
7.60576402609107,-0.736728373968609,1.04254646100672,4,0
1.43985465402429,27.0362897519286,0.223144194237142,3,0
-5.33677626802291,-5.53145636999858,0.142174576498712,2,0
-4.30306686666539,8.60087798801338,1.77569957355643,2,1
9.07476309105402,-0.875699373255239,1.50018155967195,8,1
4.54651318049042,3.98146604782886,0.900835336791267,2,0
5.71118239730443,5.08447920429583,0.52133647592724,8,1
-2.7266284076611,9.50018899880302,-1.46889378527305,2,0
-6.13395793321265,6.01489835495987,2.7613781013043,7,1
-7.99109831781145,6.61394863351537,0.506510216815001,1,1
-6.9284435900105,0.45805054409638,6.06558411472956,5,0
5.95161768489688,4.45887050026356,2.7304545532734,5,0
-7.82500984794797,-3.5682072108199,-0.0699858343352974,2,0
1.79621389800263,-8.56037093853626,-0.991660588353592,4,0
8.32564491887281,4.79181543028971,0.229249268903147,5,1
4.37944204302352,7.64123401712898,-0.49841260985757,5,1
-6.10334229812383,0.147189196163372,0.942325474423571,5,0
2.48470162185756,9.05406312851688,-0.796741025029194,7,1
-7.36654800928156,5.02164171999095,0.455407995334306,1,0
4.00034487309633,-8.0502441120163,1.48495185238945,5,1
-0.00411364685742243,8.63086876161286,-3.0356559830342,5,0
-1.00734120737498,-9.42070710537915,-0.488924346482232,4,0
-6.83026102234327,-2.26035428712474,0.255403542424703,5,1
3.28494428708276,-6.06756787802537,-0.822137898767821,6,0
-7.34425512248046,2.54741771974421,-0.547908962933845,5,0
3.39896573275169,6.41490472340052,-0.181161271986557,5,1
3.27783729172801,7.40118896555251,-1.56707538431546,5,0
-6.69872830799444,6.53611948370575,-1.39713554377285,3,1
-4.48786203027931,-6.50622279926746,-0.00790432040957407,1,1
6.75498101860392,-6.04494473424541,-0.150967463621674,5,0
1.25213820834519,6.02290565219102,1.29028265255551,8,1
-4.35837316587776,-5.17818989891546,-0.756432323074581,3,0
9.6508031325023,0.890391748135432,-0.30931154919164,6,0
-1.69503937183615,9.44703789152547,0.770200551002737,4,1
-5.23755038130759,1.01229300135441,-0.375712790308733,5,0
-2.01081912996231,-7.35156208860199,0.480860043341861,1,0
-6.99092161049418,4.61726455856146,-0.0431290349034439,5,1
5.3083153876504,7.10565708041897,5.7505934233324,8,0
-0.973160035740917,-7.73975294742485,-0.423203527886725,7,0
5.43938017476802,4.59790390409819,1.21524367595862,6,1
2.68843781963577,7.67081403204981,-0.59649386525907,5,1
7.90095278344364,0.554832080288027,0.25835632067338,5,0
7.67532874597087,3.01692993407633,-0.0100046155919056,6,1
-3.8730105543919,-6.09574910899585,-0.794923623840245,1,1
4.82261692604737,5.10482292486561,0.629123394940499,2,0
-1.51587796434554,5.97249796907589,-1.04352167143569,5,1
8.61789086084323,0.0918120419405414,1.23220166973551,8,0
-9.50225562433032,0.0703010787915096,2.11429188441519,1,0
-2.89286162063985,7.87398462481399,-1.90437648655842,3,0
-3.2310911919129,-7.78708190008022,-0.949195001496598,4,1
-7.7745246426076,1.90349918061424,-2.74353109188201,1,1
-0.43789873787624,-9.35751404420284,0.383139004711965,3,0
-3.36332462094998,6.82319868868566,-1.03013325824186,6,0
-7.38768176196385,-0.538588499498797,-0.821363955868482,2,1
-4.50958447716962,4.98462881590631,-0.0247557064258409,3,0
-6.37793038495563,-5.58916584088382,-1.73442347527026,1,0
-7.72480477733623,-5.68254280809144,-0.585356579309315,1,0
-7.24953364266448,-2.10421892194353,-0.804819565582926,2,1
-9.11021494760553,-0.548283963667096,-1.47005802903247,1,1
5.25125073660803,-4.67659118553575,-1.2460786105618,6,1
3.29329132440973,-5.41330561106176,-0.0364590595454731,4,0
5.08231711360297,-7.5280161297575,0.679162575837986,7,1
3.56082296745443,6.48088696215145,-1.1594799518275,5,1
-6.46404421875176,-3.35539744621589,0.673979570833578,3,1
-6.15879444138684,-4.69925960013429,1.24480104701756,4,0
0.0659345521489112,7.40566026952807,-0.74242993854182,5,1
7.41021008776308,1.45576963168158,-0.904879926532436,7,0
7.55632626451068,0.409703855215219,1.90697501074275,8,1
-0.500776551044467,7.37385885669454,-3.67451498643967,4,0
3.91165045120674,-6.70772784609611,2.28947252948747,5,0
-9.89993598686647,-17.3906168985245,4.5536674214611,2,0
6.85466276447131,-1.11648059132256,-1.22343723176199,5,0
-4.22089742814517,7.31186136383538,0.654089577245259,1,0
0.466120467552907,-8.84102827547173,-4.02083447586876,6,1
6.88533437262811,0.120116170417697,2.09856579557628,7,1
-0.290795556055146,-8.00778892191265,-3.2889787741042,3,0
-5.90432444938465,5.99165582630813,-0.184637048008655,2,0
-2.63426679445655,9.07564381189559,1.38640085743047,3,0
-1.65022616387479,-7.90965276673147,-0.456406427864632,4,0
7.69657785572958,-6.20917678731954,0.737123194786647,6,0
21.2055001951724,-13.2932725889602,5.86506305833569,8,0
-8.45992463329077,-2.14044935756295,0.353124378240733,8,0
2.43293728896235,9.05860745605216,0.734741573283827,8,0
8.14830724478425,0.964814014964665,-0.0278906732355715,5,1
-8.84422815024084,-2.50696453250878,0.599541780821788,4,0
6.73010436546412,3.91264516486167,0.184339608176054,7,0
-7.47578014552135,1.55969328241706,-0.362915964455026,2,0
7.98728780183335,0.269481456595398,1.23764087869823,7,0
6.68779529372916,2.01874581434123,0.539205788656422,3,1
5.38969393887274,5.87668618497276,-1.38472658388816,5,1
3.82869193933968,3.49013595485927,-1.14290490547106,5,1
-7.38213429988405,-0.0520100556036006,-0.936866982769478,1,0
7.94862157790306,-2.43499851124415,-0.413720094469115,5,0
4.14202038852662,7.36554031970198,-0.707390169647487,6,0
-2.33627603644504,6.89785561616702,0.211649238584575,1,1
-3.19328089132159,-8.69634674372802,-0.820597434701321,4,1
-7.11384249613248,-2.78954751647005,0.980189188981037,1,0
-1.70727336387051,8.02393360896119,0.357764933664443,4,1
5.2091535553521,-5.45286127704107,-1.24493987832814,7,1
0.81450179915146,-6.4452708155706,-1.34376364886903,7,1
-7.23456501770412,-1.28883878163169,-1.0541337171937,2,1
-6.14845746145032,-0.645095789239031,-0.309978302748713,3,0
-1.18895042837087,-5.86060776955664,-0.106477811866813,4,0
-5.72438603931464,-3.13670961532228,0.866118475253035,4,1
1.57930102130067,-7.38263388744878,-0.862059430648499,7,1
7.35957667452053,2.4278945818567,-0.679292174239533,6,0
-6.70903589461701,-5.82643710898707,-0.166925499710462,2,1
1.31104786833417,6.19955426980599,-0.786244732629575,3,1
-3.62492714164984,6.91035559638311,-1.09143062190363,2,1
3.01049930915989,11.6127628930132,-0.851352825284455,8,1
-6.14388655135094,-0.606648564046627,2.33179404660126,3,0
-1.3878430260469,-7.3357740221824,0.619140722543606,4,1
-2.99128896534145,-7.94738947898001,-0.45433439494261,2,1
1.32208139690621,7.5938350525248,0.722404155458216,7,0
-9.04500805181247,2.7130103763114,0.874945687054105,2,1
7.29551128705394,-1.8373436904275,0.530444274682014,8,0
4.08289902369459,-7.97465250887436,-0.686215411088023,4,0
-7.76364420964091,2.30682113081065,1.02514161591651,2,0
-2.68653004025442,-8.03954153753824,-1.81987114972619,3,0
-3.71508606044824,5.05651994884848,1.07367709131504,3,0
6.7758043036648,4.49570398926155,1.3565869488869,2,0
-7.78766165238357,-4.22105938409724,-11.8491268648353,3,1
4.31001601773652,6.1335994110387,-2.15755480829013,5,1
-1.23025493959201,6.33410470311851,3.13830958556559,4,0
-8.07772896032581,-3.12715719394876,-0.0829295286016598,3,0
-6.77288213866694,0.193677407978705,-0.720952164022107,3,1
7.60696922434414,-2.11341621575138,-0.345989169438598,5,0
9.23934963945308,-2.12705910603668,-0.752158124596949,8,1
0.599299620962302,6.7737487923771,3.15884031650158,5,0
-8.87851313929461,1.13912178936474,-0.0636077930029503,1,0
-6.6950781128064,7.11358621779894,-0.938823270335319,2,1
-1.13039624885773,7.35617698344872,-2.39783097132535,2,0
7.65218376173918,-0.974197770702105,-0.709354936001291,4,1
8.66929561014765,1.17413292988881,-1.36240726291425,7,1
0.262935099200588,-6.97951766469214,-1.53399961501816,3,1
-7.44524807225556,-7.56838671580691,0.172383943074928,2,0
6.12369965513787,-3.09392697364704,0.510855623153247,6,1
-0.344606393484522,-7.39268304817355,0.523572757175224,8,1
-7.93248522433062,-0.0451605862615643,-3.45636884826092,2,1
5.24840272638537,7.90872921040044,-1.22083318654559,7,0
7.57477302914356,0.898455977109112,-1.45561786236586,5,1
-6.04683039102841,4.18619858998566,0.483617881719912,2,0
-6.60951688896616,6.32353481783253,-1.11494014744513,4,0
7.60228138577097,-0.215509456548663,0.262061802587456,7,1
2.9945966275811,6.24108786521537,-3.427468547403,3,0
-7.95960077574425,2.46206185872698,0.275861832818749,1,1
-2.48082234027387,6.15253207103866,0.169395665174107,7,1
-2.36291885503111,7.86721583328483,-0.357772630191058,3,0
5.04462648290328,-6.35630667665302,-0.307795869953694,8,0
0.77049634590567,9.43308606735726,-0.0655320647200012,5,0
-7.99692487007194,-6.34008082797754,-1.98093942997894,1,1
-3.47602963497773,6.62410986344474,-0.898709997404409,5,1
-4.53568208426666,5.90603436270912,1.737232743283,2,1
3.83622942710357,-5.14035426382519,-1.39560855262548,6,1
-8.23321524912895,0.182157171406667,1.00046708055372,1,1
4.3177406051945,-5.24688555503754,5.76645698095056,8,0
13.2434399228246,1.73189323280707,7.10775710873915,8,0
6.76761115955393,-5.44473310269555,1.35855923274572,2,1
-2.67608564582216,-6.92979212287818,-0.015883253328968,2,0
3.59766185834246,-6.81535467651168,0.120816134359939,4,1
-4.08354281540685,5.76599979640245,1.75746984709826,2,0
3.55013458125704,-6.7454219748033,0.470436791706291,4,0
-3.35973433162851,-6.06360229237426,0.383828954221636,6,0
3.64775413449475,8.10754036986276,0.751641137468169,6,0
-7.22513828567822,-4.21632518761924,-0.40113779295462,2,0
-7.01269761469051,5.23859538238322,-0.563590035430576,1,1
-4.98322813142955,-5.8171037389282,0.857049487618043,4,0
0.489729623178373,-8.22574932286839,-0.396121087776035,1,0
7.56299281785422,1.70886437637426,0.617233312720816,7,1
7.50021982517712,4.1988389761491,1.85653088378743,8,1
-6.13632211746828,-3.72159400916231,1.90189336964961,4,0
-2.87737788237344,6.43660467162667,-0.526246681389398,3,1
-21.9921738461361,-6.63507373485376,6.77515030268657,1,0
-5.556417846676,-6.73268414473206,-0.732173338104402,3,0
-6.5717419393792,-5.61047888594342,0.0965574607136968,2,1
6.35094239984141,4.84701420462928,0.387966267573237,5,1
-4.57909556776283,6.98665208441745,0.042715444027725,3,0
-4.26456477321151,8.60471407904238,-0.278966857652248,3,1
4.32183216434189,-7.46819029353209,-0.113706939794142,8,0
7.67798397523105,-1.3019012817749,-0.540729642068731,7,0
9.57004934165877,-2.06248488262333,1.2218778513162,8,0
-5.86317998537704,-5.20985356493769,-0.184179762538426,1,1
3.55668063805862,6.48351056992885,0.471034433458638,3,0
-3.60719285741506,-5.75433170820861,0.107136412040997,2,1
-2.75735508018117,-6.92717860686006,3.27923402361514,2,1
3.16596709719687,8.06093612779031,-1.40691711080444,3,0
-5.38102109886278,-7.96635409553188,-0.3696647443527,4,1
8.24751738906742,-3.87844175223997,0.125248317002047,5,1
-7.77297200068241,3.22834358986238,-0.110484460279845,2,0
8.99342565245864,2.80366639484751,-1.19892035255336,6,0
7.33559362176543,1.2007521201102,-0.920336235565285,2,0
