x,y,z,D,B
3.7840982364751716,5.5779041544278,1.8114219222466827,5,0
-6.332713480424412,-4.173823841092571,2.4916224553564303,1,0
-6.464287689851289,4.2336180099964436,-2.4570055537249784,6,0
7.76447952084215,2.501810012076219,-0.20137602904280422,3,0
8.089677148802803,-3.4646329250733086,5.107510221938591,8,1
-8.305127134958713,4.701565301546173,-0.5744828202512637,3,0
0.8834424003586794,-9.143188880341986,-1.0836461133093187,1,1
-7.941553183697167,4.298696772018829,3.3448109644417183,5,0
7.291827789339903,-5.200635869932582,2.248208697142003,6,1
-2.396065162672203,8.911983263674589,2.6190792526677646,2,0
-7.26533310051866,4.026049887883594,-0.1526962762988085,3,1
1.4883264285175388,-7.192105920923001,0.9466359132248598,3,0
-3.4193544334141386,3.881511444539499,-0.04489214316495976,3,0
-3.5326873540688952,6.658611665682899,1.99689393276199,3,1
10.45724477443423,-1.042495834297096,0.902034474555467,5,0
-9.279977252728997,-2.7317279034168,-3.1432538835217687,1,1
-3.2493012738056586,-6.77302751635679,0.2104373775818111,5,0
-3.889174513251156,-6.360864325949399,0.3843732832615929,4,0
3.521559001824847,-6.537403880693414,0.3112714741105901,6,0
4.913412918979752,-6.4452070719941235,-1.361056412798264,4,0
-6.339273175553299,-1.8367691445712444,-1.0731517607117604,2,1
-1.1265258549673092,7.520315317448152,-0.7470728959283229,2,0
5.778259687605129,0.9939432797832548,-3.2648482259669858,3,0
-6.778662967980939,-5.397682569305885,0.41923186543878466,6,1
2.981814892598097,-7.138062338226029,-0.687215181329958,7,1
-8.65606871992578,1.1655987761929538,0.008910036034840354,1,0
5.307729871742356,5.908747823868175,0.11871245445180088,2,1
-1.8956685034362357,8.7265920150307,-0.23067316651546035,1,1
-7.0699446225092295,0.29307941526930037,1.2910202853193873,2,1
4.447708253098776,-6.118531818298978,4.500188996892135,7,0
5.149662730267883,7.477503314160169,0.8255233088434059,6,0
-7.931865086594875,-5.710722520361697,2.1683908480132916,3,0
0.8656824349682477,-8.625304065763233,-0.191311926965603,5,0
8.982895438101362,-3.1919709275836294,0.20376971654607143,5,0
6.029161908660287,6.479171956956032,0.7563200488115583,8,1
6.976686566440824,-3.393181974294548,2.98872441462552,6,1
-5.529379166312763,-6.234030130438891,0.27179514721309495,3,0
0.5526752169752402,-7.126838196287981,-1.9220779842536728,2,0
7.6132858352241355,4.119208766151203,0.602880111906626,7,1
-9.569954992479964,-1.9989649209628886,-1.062784349842653,6,1
-4.970785908849954,-4.706174150110355,4.047504480917253,2,1
-2.9897008654364257,7.895717114606428,0.7665722675997538,2,1
-6.528337467697023,2.5171353233931932,0.8864613906526807,1,0
-8.245771824242295,-2.4869570719926526,-1.7643992935331878,1,0
-6.663813018458269,-3.7595759512064797,-0.8929803810158786,1,1
7.52691814057808,1.8357750982277754,-0.7245765313069376,4,0
-7.0106239974292555,2.9605023792951224,1.2103891890557172,3,0
1.2571890297851955,9.042725719463355,0.23641607503410136,8,0
6.389659695092956,-4.290859516577913,1.042769489775365,6,0
6.322043394036157,-1.8866000313805988,3.3504684950839416,7,0
-1.9391735772804533,7.934520076376989,1.5492128792947664,5,0
4.223135162573953,7.683260417080799,-1.06763400327027,7,1
3.6112398557982752,7.105730738942929,0.43852813222110654,8,0
-9.541389646751815,0.06410220921952403,0.034112802847190794,2,0
4.935602626077046,-6.648726386236539,1.7616116759882499,6,0
-7.906338945247939,1.2508345442601099,-0.3700413850638578,1,0
9.06000682688669,3.232745721237753,-2.272187344641709,8,1
9.891365527957715,1.6275759466807496,-0.7042083334162687,5,1
-0.49988246768863,8.972593096192135,0.9135246967107811,2,1
2.5649787519943925,-7.4339657840648785,-0.24917241616106242,5,0
-5.260440549303476,-5.6327711171066115,0.4917671919566207,6,0
-7.573151282608137,-4.263507180921383,1.2711065622510327,4,0
-3.3701011167265746,8.264179829864801,0.6842739121878515,3,0
7.2462397062849835,-4.262571436352723,0.49570280488960616,4,1
-5.153361075407608,6.172135124046592,1.072404331537408,7,0
4.462259809421896,-6.543755858900653,-2.537328244675438,5,0
5.548466632632659,-7.0780515371911665,1.7847264668734086,6,1
-7.5361712252267665,-0.06156367042837352,0.45838923044973695,3,1
6.988343386975452,-5.6875455428171735,-1.043838795281508,5,1
-2.328821072134506,8.03999204562817,-0.24944707164517743,2,1
-1.9951926564436464,-5.963073421726789,-0.7926547708660561,2,1
6.945131949066103,4.558697786730266,0.5791256728889507,5,0
-9.644064938711447,0.18201957355714948,2.3783219128645685,1,0
-0.8803525257172469,9.561937530784997,0.14399713929372632,2,0
8.913347825908033,3.466508220526252,0.15605313646837332,8,1
8.13292345451551,-1.364342642634563,1.6394568790347679,8,1
-3.8401176280564413,8.926092139594134,0.7812746215517655,2,0
-6.635820784578448,-4.831320384601771,0.22638254380000086,5,0
-9.443642406596807,3.6011134474509197,-0.29946274032327863,2,1
-2.6266471297351472,5.823766390440879,1.6560234325139156,3,0
7.063508683974231,-1.7196473671145553,1.5133094838407173,4,0
7.297646612396523,-2.7598418768770343,0.5300846055804639,7,0
5.130369065712453,6.457073648884895,0.5192143364744262,8,0
-6.809881155712526,5.129994903257714,1.2599937083615074,3,0
-5.10624243283132,-3.3925731120879337,-0.5218664547871988,5,1
-1.3928443670836566,-8.860328604782016,-1.0521298896537967,3,0
-6.368334892967649,5.744113352089925,-0.6371682551909155,4,1
-1.9064155671465093,-7.70325411215118,-1.422323792150556,3,0
3.7816808083793743,5.788233499042516,1.61301071873199,1,1
-5.284871936703924,6.5848125479087,-3.0064325072593228,1,0
-1.070231395219118,-5.5186945393845654,-0.30272140219245364,4,0
-6.710534330183845,-5.831388025113306,-2.1772624715991746,4,0
3.44380320257713,-7.698591139700464,0.689313093419429,5,1
6.940811619694974,3.1454791499562313,-0.44535821330009095,6,1
3.171084597586171,9.363431834235403,-0.4315818619560496,4,1
8.047474164293856,1.3900488095637378,-1.4666868106872204,8,1
2.47922462950757,6.674828976400359,2.6295057846573915,8,0
26.351065611600536,-2.113264284489439,7.43743244296466,8,1
-9.338152264858783,-0.8031542806531822,-0.9171012772707936,1,1
-7.190786584655943,-0.18268076626081986,-2.1481566963304135,1,0
-2.99516743990875,-6.167449052336619,-0.03594483721005795,5,0
-6.080866828953978,6.088421085792489,1.5350594441912409,3,0
6.853874619671416,-1.6834320177350752,0.23279104263966435,5,0
-3.2448595981099038,-8.108253903872182,1.7690397431092058,4,1
7.473735235706928,2.795976433766246,1.8655330138781763,4,0
5.582601761640468,-5.0240286224337085,-0.39895659987594867,7,0
8.751170129992312,1.3298724407552627,-0.5465958576448358,6,0
-8.295803179909687,-1.4147409919791591,0.4347818846088866,1,0
5.7224989559259205,-5.102946206659948,-0.6144196249622789,5,1
-4.566277685543662,-3.3368531037162885,0.18584507828535224,2,1
-5.764283203013951,-5.743301507515064,-0.6454921157180469,3,1
-2.3127237925889577,-6.5124480286915105,0.5383329527155526,6,0
6.515550536522041,5.778902386323607,0.007987499411264172,8,0
-2.600998447772425,-5.85470268594094,0.9788396252656922,4,1
6.127044598304904,-5.577972030614125,0.32447162809260693,6,1
8.789856261017535,-2.19426889975614,0.8784216676429737,6,0
-8.211275191772758,2.748526140362356,-0.787328198420331,1,0
-6.217417262539323,7.4581974437122955,-1.7771819187956566,2,0
-0.7965664522832828,-8.469761367695876,-1.5921746520136058,2,1
-7.9247531623098695,-2.0898386869810883,0.33416934085819744,5,0
-0.7106963631081832,7.924204477815801,0.9796507391510795,4,1
11.644344267312446,21.30899087666769,6.114471037019922,8,0
3.0706866283415053,8.09749688589465,4.744149177200497,5,1
-9.842679979379593,1.823844205033114,0.420580034525601,1,0
3.379648928257854,7.43225533932913,0.48889955099112303,7,0
6.484383072036557,0.4888629551760761,1.1578388452599384,7,0
7.472993375338761,3.641848341754757,-0.008302076608972064,7,1
7.568328491582005,-4.594972768754071,-0.023909187455828696,6,1
6.686511734056161,4.426374738938396,0.7878582516646565,8,1
5.968327455086455,3.4715630369685275,-3.729390515065799,7,1
-7.6358202825895365,2.029470488283446,-0.11148674618626056,1,1
2.9419995532234653,7.583477769653509,0.5329263607708958,5,0
8.230993460425925,-2.624387804637441,-1.2259920217584057,8,1
7.308793844214348,-3.37390522479706,-0.7425731469452738,4,1
-7.197345928312546,4.4526334298496115,1.1637789794343005,1,1
-8.483787289058727,1.3882930966884894,-0.5976445300622508,2,1
-4.624096952793238,5.098812283131327,-1.1821932568536988,4,0
5.3610303543825815,3.650808662757001,0.08205199116730769,5,1
-2.9298908317836316,7.465467610276573,-0.976115929826308,6,1
7.379845441234498,5.431818696890658,1.8887841473738947,8,1
6.238052035539366,3.56997488028437,0.9527618692075859,2,0
-9.056994166297137,-3.1516055206989946,-0.2546134882422402,1,0
6.871243124829585,4.9574384898132315,-0.2660248601362384,1,1
5.903175180028809,4.840939663527361,2.879916499702742,8,1
-9.777322625196131,1.4372092024911598,-3.7097529248284005,1,0
-7.31827256048567,4.811690308045813,0.44394484984809396,2,1
5.197910389925043,5.144976226973291,1.5858893639227993,8,1
7.946151354405404,-0.1041965458573546,-0.39356884559925714,3,1
3.240185576844862,7.518840728760836,1.2955868767272338,2,1
-0.5517423345580134,6.332847965928502,-0.7448033684261788,1,0
2.7469180656815233,-6.221469273991104,0.7366012937169701,8,0
6.9764741361917,-3.2400530456926244,0.004079217677702655,8,0
-5.630401229414629,4.72411792753773,-0.7259363424413018,2,0
-7.431891103074206,4.690863927495029,0.3280907920238242,1,1
-0.6614047973217942,-7.248849138868103,-2.086157887207329,5,0
-4.83988375098657,-6.187300667067278,0.23767990453145696,8,0
3.014447182118273,7.206038330430723,0.014647838105556331,5,1
6.186157090668925,6.177315057374921,-0.10071856215962406,3,0
-9.740360464348397,3.0868088892131142,-2.4146960196720517,4,1
-7.424955468158438,-4.540764576525567,0.14080676308217435,1,0
5.8210452712925225,5.397994031436009,-1.2166308655092952,5,0
-2.5054939822632676,9.554890776761159,-0.41436935911533623,1,0
-1.744479793758365,8.085344828142016,0.22493512443256153,3,0
-0.18665572424636584,7.81517086448382,-0.055398040490077835,2,1
-5.758715569866283,2.7546008722589583,-1.0920284023753315,5,0
-5.3263859072547275,-7.961548177600651,1.6854139677220974,1,0
-7.419242801427602,-0.5275823916132927,1.922829110267069,4,1
0.9734638156992168,8.059343973018896,-1.6403953952508803,4,0
6.115175161251542,5.3516565991718865,0.30753169565417326,6,0
3.9328089423280606,-7.806349818347449,-1.3992141342735138,6,0
-7.29961666224961,0.5394259707574218,-0.27583852658823377,2,1
6.96507595747336,2.5124321808991312,-1.6852816885204447,4,0
0.722920475291291,7.709014082585838,-1.1488191492469004,2,0
4.036600567930905,-5.759874157152333,0.009571937472809985,7,0
-0.6519462907781743,-10.920524705428855,-0.6937588619525872,1,0
6.73031483441943,-5.969726173370388,0.19623899409018294,8,0
-7.276081794770074,-5.375495852868893,2.023287948075211,3,0
-7.4944637223899475,5.022586664389279,-2.5896550663360243,1,0
-7.005074902361329,4.842105843751256,-0.8076253845226644,3,1
3.2513614052344755,7.200640908060079,-0.6319556957088548,4,0
-5.060089834790967,-5.9340511194668935,-3.720136438716158,2,0
-6.0637506674430055,-3.0785130347220067,-0.1352790281708951,1,0
4.240763784538296,6.788017212870584,0.15843770755219835,6,1
6.606913078310123,-5.6494189296713495,-2.7255197755675504,5,0
-6.554936072661915,5.077914768122533,1.0286234173822686,3,0
7.37146416284638,3.1218513732246076,-0.1999068481638409,8,0
-2.5013718884193143,5.705098060293299,-0.5233255965594786,2,1
4.87377936108476,-6.194539468861464,-0.2104502638986966,5,1
7.730195227787452,-4.5154833797573675,-0.019699684029598593,3,0
-8.415178626767563,-0.9296570917702467,-0.45563677184990786,3,0
8.184275128120834,-2.328571181243697,0.7790501969648304,7,0
5.011397322328557,-5.907766308048611,-1.2137521972352086,5,1
4.769248777452099,-8.12766663795895,-0.8467991150179657,5,0
4.2464945729290555,-4.921132911961154,0.5090453898160705,4,0
-5.820099053795097,6.077033557748127,-0.40112397985607245,8,1
0.7268268135541955,-8.02872721793242,-1.1671388827653404,4,0
-7.422207305074261,-2.9047266263475984,-0.40505058283859574,3,0
-0.35231344303502987,-6.771117843365259,1.0325629249271067,2,0
2.321121209386835,8.495446925075381,-0.18433904726578773,7,1
-1.2910503969960574,-8.700424186665813,-0.674040068343417,3,1
7.548356369409043,-1.2753740344079458,0.030143514213556228,7,0
-2.058640663004355,7.3106332810974095,-0.6438804462429362,5,0
8.807443033699812,-0.5548709581858442,-0.9782536267377827,6,0
-6.348538009954242,4.827561441066452,0.67732260646147,2,1
2.89558537388211,7.521628024604201,-0.4114314151290633,1,0
4.71471557155972,6.0345704340635535,-2.0265463296085704,4,1
1.2630025117324244,-6.215631847626789,1.009932377416076,3,0
-8.933004484021156,-2.8823528451505926,0.5172711344823647,1,0
-3.510432088823544,6.514660659459638,-0.4991702627579617,6,1
-6.700254502513682,-3.268566025141352,2.918906310892236,5,1
-3.8028737423663195,6.167254454526147,-0.7209101221454302,1,0
-9.411167182340616,0.8291483379788303,2.1251274556531006,3,0
4.665391721696822,-6.711574619721049,0.6386057739405667,4,0
-4.158585551368404,-9.237773190604281,-0.823826010700615,4,0
0.5310721872119429,-6.947994500847065,0.40368079435162507,3,0
-5.301331752095127,-5.901418605216852,0.8296137503992522,2,0
23.60112683734532,-2.8027311426260164,5.78461832015388,8,1
0.5772889929513443,6.76857839049679,0.24351880657220207,6,0
1.0650560674876566,8.01967789240235,-0.9001006651813537,8,1
6.561685616915662,5.9873721261554556,-1.0077940170551316,5,1
-7.559645597917955,-2.2631773253930243,-0.4096397466552616,1,0
-6.805907864704902,-6.5988524584366095,-2.95008165921318,4,0
-1.8140759464027063,-5.7219477191703065,6.316264734827198,7,1
-3.4585876276727854,7.149034037862527,0.10266721401117158,5,1
6.9999150892299244,1.5267360511316985,-0.11163376613947124,5,0
-6.751840850132241,-7.474947099507575,0.4115747333099351,1,1
7.440844150650536,1.8889199483329073,-2.4053781476809997,7,1
-0.3122731741589877,7.237401445025766,1.099954074962501,3,0
2.552067710791134,5.680239232110236,-0.1267638405431523,4,0
-1.508169410136035,8.003184165089895,-0.3193006393846816,8,1
-6.347952796466123,4.524011341084914,-1.0997989109680348,7,1
-0.2433104802695054,8.55589626366587,0.6529850068932257,6,1
-5.278448162167571,7.097809414208377,-0.05007223296465741,2,0
-5.675752244662177,-5.646800509714348,1.8985541210185877,2,0
-4.119329141917511,6.684657394355733,-1.827334284159419,4,0
-5.559184264721211,3.2906904720820522,0.1305419917319926,6,0
6.683358120161857,1.7209814553939868,0.1651998370514437,5,1
5.516782122899955,-4.3511979805218965,-0.9836976302124729,5,1
-7.044093862779645,5.727630789415192,0.7112040555973765,3,1
-3.629460986279076,8.08436090594907,1.3866303631092463,1,0
7.149335626669436,3.600700711789975,1.5092200964537448,4,0
-5.187504924813752,-5.244232450508761,0.4423149667907475,1,0
6.4394475693695625,-6.17209472938337,5.573732628266608,8,0
6.086535768134605,0.327809166388231,-0.649341229415633,6,1
4.566014910267137,3.991723523905962,3.1146802319022635,8,1
6.6429740821183865,6.96074971072757,-0.6500407089477085,2,1
-7.039932832354788,-5.903954558542751,0.7967125105646407,1,0
8.068160051092693,-4.913350743578548,1.0128475353199877,8,0
-8.414414760328297,2.283054407147414,-0.16663312071620526,1,0
-4.332833378284243,7.270977546636376,-0.7286618246518819,1,1
1.9875979682930711,-6.915436547139428,1.661590012808306,7,0
-0.37261029231772197,-6.970759799988393,1.512922696651923,3,0
-0.5079566787321566,6.1774723755579855,-0.4252937690248281,3,1
3.5803543935355395,5.9705286471778,-0.4634365743157039,5,1
-5.646080996446169,5.27431295260568,-0.06538653193249681,2,1
0.8203134682154829,-7.276688110135316,1.2992597759207303,6,0
-0.9916480928401437,-9.25347135782468,-1.5484524464077811,1,0
-5.32307141565933,-7.699127273460358,0.4213064208531809,3,0
4.5945757130121905,-7.229193413862129,-2.825959348090936,7,0
-2.081232509098694,8.600781230960397,-0.8192081166989037,8,1
-3.3167927731950595,6.744368511233502,0.7650396880545772,1,0
6.90236567449154,2.3734788265364624,-0.1604779710452304,7,1
5.196981834264761,-6.115737447828444,5.350005226506323,6,0
-7.463201571276215,-3.0356177873265704,-0.579320581976252,2,0
-2.1323213343633354,8.67278905240629,0.5925215017840245,2,1
8.587381289107524,3.8386552064487036,0.5207626823437179,8,1
-1.8368518399143023,-6.848279670663412,0.14381927123090907,5,1
0.4022061788232718,-5.396380532720661,1.4826555330549687,8,1
-3.7111221256168196,-6.21821749720342,0.02736228473573687,1,0
2.581128770982903,7.565930511415102,-1.3480339285289427,1,0
6.581066969451189,-3.8550133707395053,-0.577563007772333,8,0
0.6799046851950841,-6.8440372657057935,0.7100102860126893,5,0
-4.072557560990562,-7.156413127140181,-0.4519556127559203,2,0
-4.990668298806487,-7.822847415711613,-0.933909847966517,3,0
8.259657453955134,-5.064506667873368,0.7697809021872735,4,1
8.169417348544526,-3.2064835809253824,-0.3862698736458313,7,0
-6.294850524571684,-4.640578527691899,-2.0002893044718286,2,1
-7.716071089550488,3.0313451364623827,1.1863024314632498,5,0
-3.514127742233902,6.156743323994221,-0.21208504099077838,5,1
4.489549508113937,-5.873302774561345,-1.036316725789645,7,1
-5.329763192313839,-5.885556193295611,0.43284135481300945,3,0
7.1206313109151145,2.5758270538033923,-0.8087581489075029,8,1
4.828768837463628,6.821069683498071,0.870427357607844,7,0
5.978594612285347,-5.019562466407623,-0.3443647170046844,5,1
5.810809757223733,-3.1978614312067166,0.04915089466486165,4,0
5.802361490066742,-1.8827299493949026,-0.036655723530939585,4,1
-7.445303414449933,2.8630073144402215,-0.43689966999419805,3,1
1.4211730050743678,-7.150119101446127,0.3168367501135539,2,0
4.500130974163521,-6.86698145342006,-0.11180538754093866,6,0
-2.1165604739891526,8.596887444805594,-0.6289211357851935,2,1
5.706208289461683,5.785437640166896,0.4093233245858602,3,0
8.49304523423897,0.34973798859166694,0.1681472071033863,4,1
7.040594480477454,-0.05956658612671806,0.3989296111949424,6,0
-8.57271230937372,-4.523436290648412,-0.7983496676133979,3,0
-4.395605860329536,-7.660183480470636,-0.4807034250803348,2,0
-2.2786063639167704,-7.124235488152718,1.6153355980676465,1,0
1.0666302951410636,8.365535027922101,-0.5712912460990596,8,1
-2.48733615831931,-7.4145042943513735,0.701411824704777,6,0
2.346534561330322,7.274754762158381,0.7631362932863709,7,0
2.369503397815534,-6.933318434702206,-1.7313433253519175,8,1
0.5417969124354545,8.97074479903185,-5.652674503195203,4,1
-3.0362412586632863,-5.831060310183677,-1.746474211583206,3,1
-0.45692448917700346,-7.689546553159122,-1.9543605272457678,7,0
4.423595143049832,6.528236738210662,-3.0791643168531126,8,1
0.4440907823990733,7.5741842965771795,-0.47520317640468357,6,0
3.3837636134490143,-24.167313620594864,8.835006682221678,8,0
5.5648182404372974,4.004503162198081,-0.24374439867673564,3,0
3.425393514996108,7.237113736422303,0.3172624213518016,5,1
-8.689956157201435,3.236475233708833,-0.32076894993779437,5,0
7.972762290565093,-4.439144875595584,0.6855393709684535,8,0
-8.697055144241311,-3.9844756751383343,1.8733805329389963,1,0
-5.543776582676483,5.464356298217866,-0.36647495738920227,2,0
8.716316872261645,-1.4100376862718575,0.3918783567039454,8,1
-8.717681928179157,2.727151299650714,-0.6589038396311068,3,0
-7.870000356551827,3.421987612887965,0.9018319649598117,3,0
-8.34847432201706,3.6467906865883597,0.02672661579156016,2,0
-2.0372077743322343,6.680900805501688,0.12923572564216784,3,0
-2.8485038232835795,4.781109028364841,0.04527296776701414,2,1
-3.605199454266737,-7.568857932677701,1.2728928582207801,2,1
9.480653446736344,0.8611107529622934,0.7647182759278103,8,1
-2.6523933891076528,-6.220093774905605,0.45310407246094664,4,0
1.692994648959704,7.2534194483808765,1.1734778898483398,7,1
-5.8328586992987885,3.838806324987197,-0.23012622856429413,4,1
4.386800761304116,7.644468651143777,-0.5010668473699219,8,0
-22.750818043096885,-8.401710403104216,8.569207162218955,2,0
-0.921977807459953,-7.351853999725135,-0.05424244373543644,6,0
-4.117155144559383,5.775422177943726,0.11357835490696216,3,0
5.675357342143956,8.16142893209456,0.4995072330517194,4,0
1.8539313989017177,7.070031909861314,0.8669737601905819,5,0
8.641149006744277,-23.300520132647915,8.817646024922645,8,0
-0.8245400968563433,6.182371905918232,0.870889727051529,6,0
1.7314014224296228,-6.616369250563048,1.0749953733954412,8,0
-3.330276757677577,6.3051575095138865,6.151456377206824,3,0
2.2097339282228163,7.714375857441594,-1.8993641966139831,5,0
-1.290039595000246,-7.475786487708261,0.9364974452926433,4,0
-7.242544359906778,2.662716782091212,-1.3584322126595012,5,1
6.7138914648535035,1.7836849792753007,-0.986013106210702,7,1
7.384469989991002,-2.090957400053741,-0.46422061786677876,7,1
5.657576955470639,7.378244102895442,-0.3216875425769686,6,0
-3.4412972709515035,6.795590863739818,-0.5377049460940768,3,0
-6.104073783014513,5.045355271481999,-0.6225800379995641,1,0
-9.71711826116935,1.8706557592845148,-0.007450594985141983,1,1
1.4450221806852819,-7.296537919721971,1.0643944626557769,5,1
8.673139984509945,-0.9392593693557731,0.49228626886130733,7,1
6.367301590992005,-1.7463752987150714,-1.9295622807660364,6,0
-4.573427501778507,-6.932186765388299,3.1486070514616706,6,0
7.492120824303829,-1.3548587181400964,0.438934390844682,7,1
4.221368030321573,-8.75959113397364,0.26417450256143277,5,1
8.825967493885804,-2.538090299258827,0.057476932568744664,6,0
-6.594921916979787,-5.934599305776437,-0.631626545831905,3,0
-3.9404356543523305,6.725869570592004,1.266453905704779,3,0
-8.948682191167029,2.5762416533757375,-1.0287053304991745,4,1
-1.2436215141991593,-6.68460982228973,-0.27569682564483805,4,0
-7.913581739261232,2.536639985034248,-0.9620038969075774,2,0
0.8529072064892964,-7.099257968387637,-0.2096481296083905,3,0
8.111834582832087,4.612939732671585,1.4097994712046251,8,0
5.107460529366163,-7.859097107818032,-1.7414982256910954,8,1
2.433654717559474,7.957925010708974,-0.61584486158423,2,0
8.891409792361802,-2.4407722880951974,-1.6866927264249532,7,1
3.8484380134927525,6.6961001949963705,-1.2821972760356257,5,1
3.8305134823933056,3.4819407514320337,-0.4164697466558665,6,1
3.863812424565616,-7.777724320150436,0.5533593999720806,7,0
3.0856614666491873,-6.43521212268777,-0.4799714632126507,1,1
0.8324668110471223,-7.445567844041129,0.5837661689472171,6,1
9.683326140544146,-1.4609926356478962,-0.7644213825429119,8,1
-0.7273573999036613,8.173861191969657,-1.101436177415992,7,1
9.394562735080623,-20.531196386005107,2.659525405484433,7,0
-7.230338731468124,5.825064724562917,1.676441204971156,3,1
-7.757216986818084,-2.6523700138759203,0.31381315489527056,1,0
-7.988965157926955,4.520882036484118,-2.140789006872427,1,1
9.09862025173174,-0.3918396784357523,1.2061945161316405,6,1
-7.609850756209509,-4.884820587076923,-3.4810831061805905,1,0
