"MedInc","HouseAge","AveRooms","AveBedrms","Population","AveOccup","MedHouseVal"
4.41188247391349,17,5.50420124813127,0.999327373477187,3575,2.47580386342965,1.37196606285486
9.59398193014342,8,8.29854161853804,1.08812967574184,2178,3.52280213177652,4.67672566334463
4.89504426922114,30,7.03123052165772,0.903631881313661,1550,2.44136654545966,1.3644627661225
4.59806692369472,23,5.14063293406824,1.06107130943809,769,1.95404035218407,3.64507026197392
3.00700659290802,32,5.24618574390178,1.04092524120496,1740,3.00978183204109,1.36987112151169
1.43467468582637,36,2.03305444955311,0.617540270999945,72,2.52137023654847,1.04233460307731
1.1963994833068,32,4.01774771938574,1.12239941707131,1671,3.77298890155006,0.845206877053717
4.07514812131691,36,6.04425055638552,1.05969739968828,1401,2.84267601883785,2.78709868492876
3.23855029521508,20,4.50613331658792,1.09540818245619,458,1.44860168714775,1.26531755377447
3.85528333524987,11,4.66273757257711,1.01743011096154,1593,3.15489807264484,1.13817623682393
1.68922630235592,18,5.27773162620877,1.13620757183192,1266,2.43555031849884,0.620274266154925
2.49000273843308,38,5.3188345649383,1.19485543580912,759,3.09878107676548,1.20526896802502
7.0207747562842,31,6.83748577147587,0.988601714726706,813,2.60299404291638,5.00371877127079
4.58288281570381,39,5.95565648191512,0.994322402033409,888,2.80966445442943,2.77624254409029
1.73692710890125,24,4.19083703344356,1.07007527128112,1426,3.82243129884675,0.625876974677447
3.86881343092331,23,5.4390522350324,1.18012924719614,1340,2.63321362361555,0.993349412789641
3.47683522637125,25,5.55593184118974,1.12680979672743,1186,2.51515381760385,2.81720454932187
4.76504213074463,32,4.93023164581933,1.01177206219739,1178,2.5093236154443,2.00905762126616
5.3749576338324,6,6.64491711967284,1.13114450756752,2024,2.8135890006356,2.28683397472052
3.15486463566329,19,4.32729851875857,1.14371362253719,1142,1.4934539388386,1.76078354178474
4.14745196965816,32,4.87830839792006,0.968989810516626,1354,2.64343693353979,2.63501257487987
2.14833197504578,29,5.84934067357544,1.22100186702341,218,2.93724355364036,0.729247487153981
3.80536485171826,21,5.18250159636403,1.04366666644352,1538,1.79092641326169,2.81010408810076
3.17351734500399,25,4.72386973597882,1.03479840228735,900,4.35087974621355,1.47142672081921
6.35443088181801,14,6.55843543471009,1.04660997130943,1033,2.59444762473526,3.31768854338785
6.52606765778089,32,5.99499945462635,1.00382940120224,1192,2.20787371322582,5.00403887810151
1.86977000278676,29,4.47271962590472,1.15692718049007,1798,4.34942063923489,1.533025585773
6.36472805930725,30,6.92224213256948,1.02052160552262,1406,2.46468838366509,3.40443198473684
3.57338229520835,4,4.69284503507975,1.29288500684515,519,2.75196863119663,1.27697818781919
4.64169867098893,23,6.4168347026696,1.1162649133718,1210,2.8869260244743,0.942545818299621
1.84925512834535,52,4.78052920637536,1.21640923350884,503,2.31863044344148,1.09221092776867
6.12037858275902,33,6.57744061483995,1.05906841164819,1475,2.18579168638747,2.97044836069488
3.90848701851832,52,5.75437241462586,1.03864751356548,1426,2.31835756161035,3.27336052394919
3.59951063884772,29,4.0973681126067,1.05350323638891,1986,1.58063352166904,1.74472861606824
3.25342819422129,32,3.97350069925555,1.12266788894869,1773,2.69888423502971,2.1493665605933
4.25570774228063,43,5.65060444521796,1.01275057138253,678,2.67092166296492,2.59823091433495
5.34292090741377,31,5.13503508978302,1.01156144470317,1097,2.36586898135422,2.87930220507456
4.13758167384223,16,5.3590252380243,0.95711684465982,1274,3.74073478197932,1.17273851665118
1.97453356841119,26,4.26771280645661,1.09523391329869,806,1.90225205882641,1.16014896944463
1.10040646085043,27,3.1858721466648,1.13181996627704,1139,3.5196030472085,0.210367454113543
5.05089381468242,31,5.96009939842512,1.0310282192881,821,2.62717428404033,3.4606853317647
2.30066131748625,42,4.6886220923479,1.01132564917267,2100,3.8902422576577,1.05802724309103
6.67952209142528,25,7.63299843900529,1.06614528463213,870,3.09632692624624,2.88611951238935
3.74837389057694,42,5.27652605546122,1.01124501357666,1154,3.19969939944752,0.989918840233562
3.9688900673421,35,5.17419552582851,0.962993844021322,694,3.58167528660169,2.72227470347178
3.69809539403836,35,5.35024999160649,1.01532888406097,727,2.86973491886853,0.868239454593346
2.59744548038159,29,3.87187902204216,1.02332179259821,2214,3.07829672006726,2.2818496068948
5.05027362525649,4,8.49803666037481,1.57940895601077,1791,2.91537281421756,1.51943214601839
1.31217402698185,40,4.54830472186459,1.10847934353305,775,1.71923046216335,0.956151096993459
1.4401739560618,39,2.6613946705094,1.01802991797501,581,4.11488617105273,1.28978963960266
5.47280616397016,38,5.96420313417064,0.966906986531914,683,3.69612648338532,3.49078593767925
2.92486535354518,36,5.43567627236333,1.31612529590883,1053,3.56478163022272,0.885526431674503
5.26519753250287,21,5.91997970464639,0.834952165685679,530,2.80928742356566,1.8360769990713
2.74808958171302,39,4.03465420123673,1.11480940219904,900,2.75502299803769,2.36730033629873
3.29009496272614,26,6.0992982800719,1.04795677850217,1304,2.35838444669383,1.78812138990856
4.06108759275618,17,6.72581758419467,1.13187905176803,945,2.81969157690603,1.19472536977246
2.88737145465463,21,6.76599134159929,1.87960318017988,125,2.22293137007799,1.64549139877148
1.58432087696828,52,4.86302862219125,1.2643664549179,738,3.00260966164688,1.8316437900765
3.47160288865483,32,4.968320189782,1.07831327845251,1041,2.96003892876269,1.353101559422
5.54840944365821,21,6.33974720755303,1.10160437086775,1456,3.56962343290106,2.76139136540319
5.0015980953471,19,5.38844122014527,1.01862772526195,5515,2.71209451384104,1.93423582580115
3.08169929941489,36,5.13087551684564,0.936952466758652,1687,3.51514043357204,1.20541277299137
3.08568682871809,35,4.79010018454246,1.02919348081826,1225,2.14781207000977,1.55782311319771
2.6888251091627,21,4.15372462438486,1.13525940086108,2722,2.75804640941169,2.18771968307946
2.54514745507703,30,4.60690977254427,1.10084696834484,971,4.72257400812024,1.08406466805481
2.14941213116434,19,13.728596306386,3.08002018552231,383,3.15105154517712,0.783946968211916
3.19210905138008,21,4.77480568465322,1.10253664996921,936,3.16022481977127,1.8025735209214
3.8220732952793,24,5.73300105081891,1.07519777885941,2093,2.91196319094155,1.34358865710783
1.66105239306374,37,4.03035799408677,0.930128193160213,260,2.59725378649515,1.29606977542537
7.98655502958872,31,7.21678080706297,1.02969726177127,1398,2.62571098422217,5.00434510129752
2.48926555415933,38,4.88192139248946,1.03993914371585,1437,4.29972298755826,0.577238825879425
3.84710069560733,9,2.70843219791055,0.88146650712035,1175,4.23348092221941,2.05866540061934
3.89597316876623,30,5.00652265508781,0.993252242319771,1004,3.44757285554885,1.5688466100515
2.15836711035795,39,5.23811485850771,1.08146310419973,1035,2.98027523679164,0.746293971545669
3.0340020916223,21,3.90375113185169,1.08862888701666,1744,2.45850070290136,2.58875808008446
4.8598905960335,16,6.78699789277005,1.08066372347599,2328,3.29603111223192,1.63327529562222
5.85714749036854,20,8.31802539599367,1.255768909523,794,3.10359221613117,2.20956814443957
3.84739097038447,17,4.75471341328524,1.04294746682836,1278,2.17281615961411,1.59401712116749
4.27853512454546,26,4.94230480088782,0.985978731144143,1986,2.4485747552845,2.45460779390335
3.65226325315382,18,6.47148128474507,1.08425430832462,1250,3.31366589169218,1.01095369322589
4.96236603273201,29,6.5499229041654,0.989385424321546,826,3.01577556256289,2.28617359568491
3.11536752538503,39,5.16773595285983,1.07551410776728,728,3.68634003247445,1.62697667442511
1.73664935806855,4,2.98894641002186,0.933505832934034,622,2.48393819799511,1.32337426598579
8.59094227651987,17,6.96853897775857,1.02255695382009,1209,2.44990379975704,5.00463749969845
9.78705348266522,35,6.01195403999609,1.11753995508973,942,2.65726525422299,5.00491613214393
3.08053620140652,23,9.49951172925641,1.82770318325702,327,2.8189591878833,1.07979724411467
1.95766016297329,44,4.55769178650316,0.955428233184388,775,2.40765840276791,0.620368696022161
3.23029749322362,31,4.22828927068974,1.11954457010823,3084,2.58127620250697,2.32442514784601
3.65756331738101,45,5.04842500505332,1.0765942202338,2467,4.23284911212435,1.70372650598605
5.6748839616306,25,5.88759453745088,1.08804500006701,598,2.02439518722284,3.69419509339847
1.65272690844414,35,3.74177648473155,1.02789574133947,1060,4.09996749867861,0.872792493448366
6.20036703127569,19,7.35984547927953,1.04050819362233,1835,3.07645384049604,2.4943700314205
8.307424227885,34,6.97548979146568,0.973357239891728,1010,2.42218197348582,5.00518108085937
6.07626616137871,4,5.85608140821536,1.03395025520026,2837,1.95660568011911,3.56288311349317
